"x","sgy2","sgy3","sgy4","sgy5","sgy6","sgy7","sgy8","sgy9","sgy10","sgy11","sgy12","sgdy2","sgdy3","sgdy4","sgdy5","sgdy6","sgdy7","sgdy8","sgdy9","sgdy10","sgdy11","sgdy12"
78834,78833.9142857147,78829.5714285714,78819.4415584416,78811.0979020979,78810.1888111888,78817.1321266976,78825.1764705882,78837.5232198142,78847.2919254658,78853.9478260869,78862.3014492753,13.5999999999277,-0.285714285734381,-10.4000000000093,-18.6727272727466,-22.4945054945069,-24.2714285712173,-24.8333333333484,-23.0649122807204,-21.1779220779256,-19.5484189723341,-17.5992307692318
78852,78850.0285714288,78840.1428571428,78827.5194805195,78813.3916083916,78803.5524475525,78800.9520361993,78802.854489164,78806.8562582928,78816.7989539065,78825.9627329192,78831.7744927536,-3.10000000011151,-3.03571428573156,-6.75000000000529,-11.590909090907,-17.653846153845,-21.3500000000047,-22.6911764705953,-22.9842105263143,-21.5337662337693,-20.0474308300376,-18.5507692307698
78837,78831.3428571429,78828.7142857142,78823.0519480519,78815.6713286714,78804.9090909091,78792.5665158372,78786.5232198142,78786.1941618752,78789.1209545603,78796.9925465839,78804.2803864734,-18.300000000114,-11.7857142857262,-8.03333333333464,-9.69999999999768,-13.4120879120832,-17.3928571428642,-19.8774509803916,-20.9070175438579,-21.2948051948086,-20.017786561263,-18.5553846153852
78789,78797.6571428571,78801.9047619047,78807.2813852814,78807.682983683,78800.3986013986,78789.4416289594,78777.5696594427,78771.6068111455,78769.6361556064,78770.4434782608,78777.9582608695,-25.3000000000772,-17.6071428571434,-13.9500000000033,-11.8363636363616,-11.802197802194,-13.6464285714348,-16.4240196078413,-18.4824561403497,-19.2142857142884,-19.3260869565204,-18.3400000000005
78774,78769.6285714286,78777.2857142857,78783.6103896104,78786.5314685315,78786.8741258742,78781.9122171947,78773.5882352941,78762.1525873507,78755.0310559006,78753.398757764,78754.249468599,-19.800000000005,-21.2142857142848,-18.9000000000006,-15.3090909090899,-12.6483516483463,-12.0714285714368,-13.3823529411773,-15.3105263157875,-16.6714285714312,-17.380434782608,-17.5823076923084
78757,78762.2285714286,78758.1904761905,78757.670995671,78761.1515151515,78765.1398601399,78767.9411764707,78764.1424148606,78756.2193719593,78746.9385420071,78740.8310559006,78739.1414492753,-15.8000000000065,-20.4285714285713,-19.9333333333352,-17.4636363636359,-14.6098901098863,-12.5964285714339,-11.7230392156863,-12.2596491228046,-13.8675324675347,-15.0839920948614,-15.7300000000005
78754,78746.3714285714,78742.3333333333,78737.8138528139,78738.0536130536,78742.6783216784,78746.3266968327,78748.7554179566,78747.5656789031,78741.8211833932,78733.7577639752,78728.3831884058,-18.7000000000095,-16.6428571428565,-17.6333333333363,-17.2999999999984,-15.9285714285663,-13.5035714285785,-11.4044117647093,-10.7368421052602,-11.2077922077944,-12.5385375494071,-13.6376923076927
78720,78723.3428571429,78723.3809523809,78723.7186147186,78722.2121212121,78721.6013986014,78724.6470588236,78729.9411764706,78733.8350287483,78733.7888198757,78729.4881987578,78722.7151690821,-17.7000000000112,-15.4285714285706,-14.2666666666692,-15.4636363636346,-15.0164835164794,-13.5357142857164,-11.8774509803912,-10.317543859646,-9.7545454545485,-10.1828063241095,-11.3884615384621
78699,78701.3142857143,78706.5714285714,78709.3506493507,78709.034965035,78706.7132867133,78707.9547511313,78711.7492260062,78717.098186643,78721.6191565871,78722.6273291925,78719.2371014493,-15.4000000000076,-13.4285714285726,-13.3333333333362,-12.2272727272712,-12.4670329670271,-12.5535714285761,-11.6936274509792,-10.4543859649087,-9.27142857142971,-8.89130434782567,-9.29384615384648
78696,78693.6857142857,78693.5714285714,78694.6493506494,78695.5524475525,78697.6713286713,78696.7556561087,78697.9102167182,78701.7076514816,78707.2072572736,78711.8322981367,78712.6869565217,-8.40000000000961,-12.2142857142883,-10.833333333337,-10.0454545454536,-9.86263736263246,-10.410714285717,-10.63480392157,-10.138596491227,-9.29740259740356,-8.38932806324008,-8.00769230769234
78689,78690.2857142857,78685.619047619,78683.3463203463,78686.4731934732,78688.1118881119,78689.913122172,78689.3591331269,78690.6267138434,78694.0281137626,78698.5590062112,78703.1099516908,-7.50000000001095,-6.96428571428816,-7.98333333333646,-8.12727272727249,-8.10989010988441,-8.14642857143403,-8.78676470588227,-9.19473684210321,-8.92337662337886,-8.19169960474265,-7.46615384615456
78683,78679.0571428571,78680.3333333333,78681.0086580086,78679.6200466201,78681.5104895105,78682.8995475114,78684.653250774,78683.9509066784,78684.2020268061,78687.2124223602,78691.7638647343,-5.30000000000931,-3.60714285714506,-4.7500000000034,-6.09090909090859,-6.4175824175769,-6.67142857143273,-6.95098039215649,-7.59649122806777,-7.89610389610607,-7.74703557312195,-7.24923076923121
78668,78674.1714285715,78677.619047619,78678.8138528139,78678.5361305362,78677.0629370629,78678.4904977376,78679.26625387,78679.8111455108,78679.0101340307,78679.4086956521,78681.6593236715,-1.50000000000939,-2.89285714285905,-2.81666666666872,-3.62727272727256,-4.82967032966466,-5.3642857142925,-5.70098039215649,-5.84912280701426,-6.44675324675481,-6.83992094861593,-6.7184615384621
78680,78677.1714285714,78676.4285714285,78676.8441558441,78677.4895104895,78677.1958041958,78675.3076923078,78675.2476780186,78675.7067669173,78676.4040536123,78675.0683229814,78674.7588405797,-0.300000000009085,-1.39285714285736,-2.11666666666757,-2.29090909090977,-3.09890109889502,-4.08928571429018,-4.3749999999989,-4.71052631578594,-4.98051948052052,-5.46343873517787,-5.7576923076927
78683,78680.6857142857,78677.4285714286,78676.3766233766,78676.4545454546,78676.3986013986,78674.905882353,78673.0743034055,78673.1946041574,78672.9212160837,78672.8745341615,78671.726763285,1.19999999999154,-0.535714285713082,-1.24999999999745,-1.95454545454644,-2.10439560438603,-2.44285714286392,-3.24509803921499,-3.63333333332951,-3.87142857142971,-4.03260869565315,-4.50538461538498
78674,78677.6,78678.8571428571,78677.1818181818,78675.7552447552,78674.4895104895,78674.5285067875,78673.6594427244,78671.3409995577,78670.7146126185,78670.5863354037,78671.0490821256,-1.80000000001012,1.41922784345285e-12,-0.99999999999467,-1.36363636363707,-1.45054945053765,-1.56785714286164,-1.97794117646965,-2.53684210526082,-2.76103896104105,-3.02470355731263,-3.30538461538519
78677,78674.6857142857,78676.2857142857,78677.1038961039,78674.8741258741,78674.1258741259,78673.6687782806,78673.1083591331,78671.7478991596,78669.908139915,78669.9018633541,78669.8790338164,-1.80000000000751,-1.92857142857089,-0.699999999999246,-0.654545454546209,-0.890109890099321,-1.1285714285777,-1.08823529411705,-1.26842105262829,-1.78311688311915,-2.12845849802462,-2.44153846153909
78674,78675.5428571428,78673.4285714286,78673.2337662338,78674.9300699301,78674.1678321679,78672.9846153847,78672.0588235294,78672.0225563909,78671.5714285714,78670.050931677,78669.7333333333,-1.50000000000747,-1.82142857142689,-1.05000000000194,-0.299999999999847,-0.478021978012563,-0.460714285718904,-0.453431372548651,-0.482456140348159,-0.798701298702872,-1.31422924901212,-1.62307692307696
78674,78671.9428571428,78672,78671.9610389611,78672.8181818182,78673.6643356644,78672.6588235295,78672.2910216718,78672.3821318001,78672.5884275907,78671.9329192547,78669.9922705314,-1.80000000001068,-0.321428571428937,-0.750000000005139,-0.681818181817664,0.0824175824265491,0.20357142856513,0.139705882352996,-0.0578947368382283,-0.172727272729207,-0.435770750988572,-0.819230769231205
78668,78669.8,78671.2857142857,78672.4545454545,78671.4475524476,78671.6083916084,78673.1855203621,78673.4148606811,78673.3538257408,78673.1693363844,78672.8335403726,78671.8112077294,0.299999999991207,-0.214285714287352,-0.100000000008722,-0.0545454545439674,0.263736263743507,0.696428571424221,0.536764705882377,0.384210526318924,0.232467532465125,0.209486166007607,0.0523076923073932
78671,78671.5142857143,78672.1428571428,78671.4415584416,78671.7832167832,78671.8811188812,78673.0687782806,78674.6501547987,78674.5599292348,78673.95194508,78673.3701863354,78673.0871497584,0.899999999989339,0.321428571429125,0.549999999989284,0.981818181819084,0.791208791214965,0.664285714279725,0.867647058823484,0.763157894740144,0.733766233764538,0.688735177864781,0.674615384615357
78677,78674.9428571429,78672.4285714285,78672.2337662337,78672.7972027972,78674.1678321679,78674.2389140273,78674.7430340557,78675.5002211411,78675.019614253,78674.5453416149,78674.2515942029,1.4999999999909,1.49999999999816,1.69999999998911,1.47272727274777,1.28571428571988,0.985714285709517,0.911764705881625,1.18947368421189,1.20519480519303,1.18873517786454,1.11923076923024
78674,78674.5142857143,78674.8571428571,78674.8961038961,78675.7832167833,78675.9510489511,78676.3864253395,78675.6346749226,78675.5798319327,78676.3661327231,78676.2335403726,78675.7097584541,2.0999999999891,2.99999999999809,2.39999999998915,1.85454545456112,1.51648351648761,1.43571428570865,1.35784313725424,1.41403508772131,1.64415584415461,1.62055335968217,1.63076923076866
78674,78675.5428571428,78678,78679.3246753246,78678.7552447553,78678.4895104896,78677.6814479639,78677.5479876161,78677.0022114109,78677.2458319712,78677.8621118012,78677.4697584541,3.299999999989,3.1071428571424,2.64999999999353,2.12727272728458,1.87912087912394,1.84642857142311,1.93382352941084,1.87368421052832,1.86753246753128,2.08399209486052,2.12999999999983
78683,78682.2285714285,78682,78682.1558441558,78682.0000000001,78680.5734265735,78679.8823529413,78679.3900928792,78679.6342326404,78679.019614253,78678.9180124223,78679.362705314,4.49999999999206,2.57142857142838,2.39999999999744,2.40000000000682,2.37362637362737,2.39285714285063,2.36764705882353,2.3736842105294,2.35454545454443,2.42193675889588,2.65153846153806
78689,78688.4857142857,78686.1428571429,78684.4675324675,78683.6223776225,78683.2587412588,78682.4886877829,78682.3622291022,78681.8102609465,78681.7067669173,78681.0273291925,78680.6711111111,2.99999999999233,2.67857142857002,2.24999999999933,2.63636363636599,2.91208791208778,2.89285714285198,2.8284313725483,2.8456140350908,2.9376623376615,2.97430830039846,3.10923076923036
78689,78688.4857142857,78688.4285714286,78686.7402597403,78685.5874125875,78685.6083916084,78685.9692307693,78685.241486068,78684.8195488722,78684.2330827067,78683.8968944099,78683.52,0.899999999993313,2.2499999999989,2.91666666666509,2.99999999999938,3.23076923076787,3.32499999999347,3.36029411764628,3.41578947368767,3.48961038961033,3.65513833992354,3.68538461538458
78686,78687.2857142857,78687.7619047619,78688.8008658008,78688.8228438229,78688.7202797203,78688.6723981901,78688.7089783281,78688.0429013711,78687.4550506701,78687.2310559006,78687.5045410628,0.599999999990599,2.25000000000065,3.3166666666652,3.62727272726876,3.51098901099098,3.73214285713817,3.93382352941099,4.03157894737039,4.17922077922042,4.23418972332233,4.30230769230725
78689,78687.8857142857,78689.0476190476,78690.619047619,78692.3473193474,78692.3076923077,78691.9113122173,78691.8761609907,78691.7461300309,78691.5495259889,78691.6695652174,78692.5781642512,3.19999999998893,3.17857142857066,3.54999999999881,3.89090909090152,4.16483516483987,4.2321428571371,4.47303921568585,4.74912280701992,4.81428571428496,4.84782608695889,4.69692307692306
78692,78693.5428571428,78693.619047619,78694.4761904762,78695.0396270396,78696,78696.0271493214,78695.5263157894,78695.9606368863,78696.5760052305,78697.5900621118,78699.0071497584,5.69999999999151,4.71428571428376,4.0666666666649,4.30909090907959,4.71428571429067,4.98928571428161,5.16911764705796,5.32631578947631,5.43636363636272,5.25592885375637,4.99615384615381
78702,78700.7142857143,78700.8095238095,78699.5627705627,78699.317016317,78699.6433566434,78700.2524886878,78700.826625387,78701.160990712,78702.7842432167,78704.6695652174,78705.7791304348,6.59999999999203,5.6785714285707,5.3166666666649,5.12727272725776,5.34065934066462,5.77142857142347,5.92156862745038,5.91228070175808,5.75324675324596,5.50790513834181,5.2107692307688
78708,78708.6,78706.8095238095,78706.2121212121,78705.2331002331,78704.6993006993,78705.4787330317,78706.7894736842,78708.5647943388,78710.1621444917,78711.6720496895,78712.4069565217,6.19999999998936,6.4999999999997,6.49999999999736,6.3636363636195,6.38461538462091,6.42499999999616,6.54656862745116,6.31228070175795,5.90649350649276,5.61363636363822,5.45923076923062
78714,78712.7142857143,78713.3809523809,78712.8354978355,78712.337995338,78712.2237762238,78712.5194570137,78714.3839009287,78716.7501105705,78718.1902582543,78718.4248447205,78718.3302415459,6.29999999998922,7.17857142856975,7.48333333333217,7.71818181818486,7.46703296703821,7.20357142856659,6.78676470588226,6.40526315789873,6.0402597402589,5.78063241106915,5.70923076923089
78717,78719.0571428571,78719.4761904761,78720.0995670995,78720.7109557109,78721.2167832168,78722.334841629,78723.6501547987,78724.8328173375,78725.4550506701,78725.1043478261,78725.1178743961,7.49999999998755,7.92857142857134,8.63333333333146,8.57272727272944,8.3791208791263,7.64642857142451,6.87500000000069,6.35789473684475,6.16103896103743,6.07905138340116,5.85846153846159
78729,78727.3714285714,78727.619047619,78728.8138528138,78730.1305361306,78731.8321678322,78733.2271493213,78733.4396284829,78732.7726669615,78731.9463877084,78732.2931677019,78731.6171980676,9.49999999999145,9.60714285714248,9.28333333333259,9.20000000000175,8.461538461544,7.64999999999527,6.91666666666724,6.48245614035407,6.34415584415478,6.18577075098994,6.15384615384625
78738,78738.7714285714,78739,78739.4805194805,78741.2027972027,78742.9090909091,78743.1963800906,78742.2910216717,78740.4493586907,78739.6691729323,78738.551552795,78737.0355555555,11.9999999999903,10.7142857142837,9.99999999999886,8.86363636363757,7.99450549451124,7.32142857142663,6.98529411764827,6.78421052633847,6.45064935064765,6.38636363636439,6.58692307692319
78751,78751.6,78751.9047619047,78752.5151515151,78752.9627039627,78752.5664335664,78751.5031674209,78749.6222910216,78748.8173374613,78746.8937561294,78744.2956521739,78742.2971980676,11.7999999999915,11.2857142857131,9.46666666667143,8.07272727272877,7.25274725275335,7.06428571428221,7.06372549019724,6.84035087721377,6.75194805194606,6.87648221343968,7.08846153846128
78766,78764.5428571428,78764.9047619047,78764.8398268398,78762.9836829837,78760.5174825175,78758.0054298644,78757.3405572755,78755.5740822645,78752.9872507355,78750.402484472,78747.2324637681,11.2999999999914,9.17857142857055,7.95000000000873,7.06363636363845,6.84065934066598,6.94642857142651,6.86519607843324,6.96666666668559,7.27402597402364,7.51284584980243,7.91615384615409
78774,78776.0571428571,78775.0476190476,78772.645021645,78769.9137529137,78766.6083916084,78765.3076923077,78763.2693498452,78760.8571428572,78758.6328865642,78755.6919254658,78750.991884058,6.89999999999313,6.10714285714062,5.85000000000598,6.32727272727471,6.72527472528127,6.64642857142504,6.855392156864,7.38596491229758,7.83116883116658,8.42588932806389,9.28230769230688
78783,78780.2571428571,78778.619047619,78776.0995670995,78773.4102564103,78772.986013986,78770.8298642535,78768.0061919505,78765.8266253871,78763.3014056881,78759.052173913,78755.4537198068,1.49999999999333,2.99999999999771,4.6000000000031,5.82727272727413,6.22527472528148,6.67142857142714,7.34313725490362,7.92456140352169,8.73636363636089,9.85375494071127,10.8830769230769
78777,78777.8571428571,78776.619047619,78776.1904761905,78777.4312354312,78776.4615384615,78774.626244344,78772.7956656347,78770.253427687,78766.1840470742,78763.2658385093,78761.233236715,-1.1000000000079,1.75000000000008,4.21666666666543,5.07272727272904,6.0329670329772,7.22142857142578,8.0343137254916,8.98771929825698,10.3155844155814,11.5662055335969,12.5946153846155
78772,78772.2571428571,78774.5238095238,78777.8874458874,78778.9324009324,78778.4405594406,78778.0678733033,78776.8018575851,78773.2361786821,78770.671788166,78769.3031055901,78769.3437681159,0.299999999994222,3.10714285714255,3.64999999999587,5.08181818181859,6.73076923078245,7.924999999999,9.28186274510004,10.9070175438689,12.3077922077893,13.4515810276681,14.3761538461538
78774,78774.7714285714,78778.0476190476,78779.5411255411,78779.7529137529,78781.1748251748,78781.2923076923,78779.080495356,78778.0526315791,78777.7133050016,78778.4782608696,78780.4171980676,6.3999999999942,3.99999999999994,4.86666666666034,6.42727272727352,7.84065934067038,9.47142857142567,11.5000000000016,13.2368421052701,14.5259740259711,15.47628458498,16.1092307692308
78786,78787.4571428572,78784.7142857143,78782.7662337662,78784.2167832168,78784.7552447553,78783.8371040725,78784.2972136223,78785.6948252986,78788.2066034652,78791.3068322981,78794.7710144927,8.19999999999542,7.42857142857234,7.86666666665711,8.69999999999991,10.1043956044059,12.3928571428557,14.3088235294132,15.7526315789526,16.829870129867,17.4575098814223,17.8546153846158
78802,78796.4285714285,78793.3809523809,78792.7316017316,78791.4568764569,78790.020979021,78790.9420814481,78793.8637770897,78797.881468377,78802.6050997058,78807.601242236,78812.4687922705,10.2999999999942,11.9285714285714,11.8333333333227,12.3636363636358,14.395604395613,16.0571428571398,17.4313725490206,18.4298245614068,19.0064935064905,19.3853754940702,19.4938461538465
78799,78803.7142857143,78806.3809523809,78805.5627705627,78802.4219114219,78802.1818181819,78805.0226244345,78809.3900928792,78815.2591773553,78821.3053285387,78827.3229813664,78833.0338164251,14.2999999999931,15.5000000000068,16.6333333333261,18.4818181818179,19.4450549450623,20.239285714284,20.7328431372557,21.0140350877192,21.1662337662309,21.1264822134374,21.0523076923075
78819,78819.4285714286,78821.0476190476,78820.0346320346,78821.2634032634,78823.5034965036,78826.7846153848,78832.1393188854,78837.9022556392,78844.3592677345,78850.4981366459,78856.0745893719,18.7999999999917,20.3214285714412,23.4833333333323,24.7181818181818,24.8626373626439,24.4607142857107,24.0024509803927,23.5596491228049,23.1545454545423,22.8132411067182,22.4761538461539
78849,78845.0571428571,78840.3333333333,78843.7359307359,78848.3473193473,78852.6993006993,78857.0407239821,78861.1052631578,78866.3056169837,78871.4530892448,78876.7838509316,78881.8900483091,27.9999999999911,29.5000000000167,30.2999999999988,30.3454545454553,29.6483516483565,28.3964285714259,27.0759803921571,25.9649122806976,25.0649350649324,24.3863636363659,23.8392307692309
78871,78872.6285714285,78876.7619047619,78878.9437229437,78883.6130536131,78888.7972027972,78892.8380090499,78896.3034055728,78899.1463954003,78902.6073880353,78906.198757764,78910.634589372,39.3999999999894,39.2500000000076,36.7166666666659,34.9818181818196,33.2747252747289,31.578571428567,29.7892156862747,28.1596491228009,26.8974025973996,25.8784584980256,25.0007692307696
78913,78918.0571428571,78922.6666666667,78925.7056277056,78927.0722610722,78929.7202797203,78932.7457013576,78934.7616099071,78936.0185758514,78936.9797319385,78939.2608695652,78941.7480193236,48.2999999999935,44.9999999999985,42.0666666666648,38.4000000000008,35.868131868134,33.7392857142837,31.8602941176465,30.1157894736758,28.5402597402571,27.1828063241126,26.0623076923079
78984,78978.4285714286,78975.6666666667,78976.277056277,78976.1911421911,78974.8741258742,78974.7447963802,78974.9442724458,78974.7549756745,78974.7718208565,78974.5701863354,78974.9717874396,53.4999999999916,47.6071428571329,43.749999999998,40.7272727272736,37.4395604395614,35.0857142857096,33.2156862745091,31.5438596491127,29.8441558441529,28.2944664031638,27.066153846154
79034,79035.3714285714,79031.8095238095,79026.9653679654,79024.5897435897,79021.9580419581,79018.1230769233,79015.7770897833,79014.7218045113,79013.3792088918,79011.551552795,79011.5974879227,49.7999999999894,46.8214285714076,43.2499999999986,40.5000000000007,38.2252747252743,35.7964285714262,33.938725490195,32.2350877192842,30.6805194805171,29.2460474308317,27.5669230769232
79078,79078.1714285714,79078.6666666667,79075.4199134199,79069.9813519813,79065.7972027972,79061.7692307694,79057.4860681114,79054.3157894736,79051.5050670153,79050.6608695652,79049.6274396135,39.6999999999925,41.7142857142664,40.7999999999989,38.9363636363862,37.412087912087,35.9428571428533,33.9803921568617,32.3912280701596,31.0688311688281,29.4110671936775,27.7507692307693
79115,79113.8,79113.6666666666,79114.1212121212,79111.0862470862,79105.993006993,79102.3628959277,79098.3622291021,79092.9893852277,79090.84341288,79089.1279503105,79086.3474396135,33.5999999999933,34.1785714285586,36.1499999999984,36.4909090909271,35.7362637362645,34.6785714285684,33.5637254901948,32.2035087719121,30.5532467532442,28.9970355731243,27.6315384615387
79142,79143.6285714286,79143.3809523809,79143.0952380952,79144.0163170164,79142.8461538462,79138.9475113124,79134.8049535603,79132.6660769571,79129.1019941157,79125.1689440994,79120.069178744,28.0999999999943,29.5357142857115,30.8499999999987,32.7818181818315,33.1978021978072,32.7785714285666,32.3186274509793,31.091228070178,29.5220779220751,28.266798418974,27.386153846154
79170,79168.3714285714,79168.8095238095,79169.329004329,79170.6736596737,79172.3986013986,79171.0850678734,79169.947368421,79168.1242812915,79164.4132069304,79157.7341614907,79150.1153623188,25.0999999999918,26.3214285714283,27.6166666666645,28.3818181818264,29.8131868131917,30.6035714285683,29.9044117647052,29.0473684210546,28.2688311688285,27.5415019762862,27.2092307692305
79191,79192.3714285714,79192.4285714286,79194.2077922078,79195.1888111889,79195.6363636364,79199.826244344,79201.0216718265,79198.3361344538,79193.384112455,79186.2409937888,79177.2892753623,24.1999999999898,24.6071428571424,24.7499999999983,25.4545454545515,26.4615384615444,26.9499999999949,26.9656862745094,26.7385964912309,26.7805194805166,27.0286561264839,27.1699999999994
79216,79215.4857142857,79217.2380952381,79217.1341991342,79217.2261072262,79220.7202797203,79223.1701357467,79224.7492260061,79222.4590888987,79216.4825106244,79209.5900621118,79202.0407729469,23.6999999999917,22.9285714285712,22.8333333333305,23.4545454545474,23.043956043962,22.9535714285676,23.7328431372545,24.6614035087729,25.5545454545434,26.4762845849821,27.3030769230764
79240,79241.0285714285,79239.5238095238,79238.8225108225,79241.5617715619,79243.2657342657,79243.2533936653,79241.4551083591,79239.2215833701,79235.1595292579,79229.3105590062,79224.1565217391,21.9999999999939,21.4642857142859,21.8833333333362,20.4818181818174,19.7967032967085,20.0178571428515,21.0514705882352,22.9315789473701,24.7025974025946,26.1324110671952,27.2384615384607
79264,79261.5142857143,79260.3333333333,79262.8658008658,79263.5011655012,79261.7412587413,79258.6886877829,79254.854489164,79251.4117647058,79249.426283099,79247.5217391305,79244.678647343,19.8999999999906,20.9285714285706,18.6333333333401,17.4818181818126,17.324175824181,18.2357142857104,19.9068627450983,21.8596491228092,24.1168831168811,25.9041501976297,27.1899999999992
79277,79278.8857142857,79283.1904761904,79282.9826839827,79279.8578088579,79275.5944055944,79270.4271493214,79266.346749226,79263.4418398938,79262.5930042497,79263.749068323,79266.3594202898,19.2999999999909,16.2142857142832,15.0333333333375,15.0181818181718,16.1648351648407,17.9071428571374,19.8970588235299,21.978947368424,23.8285714285696,25.7065217391317,26.8607692307681
79297,79300.3428571428,79298.8571428571,79295.3246753247,79290.6573426574,79285.1818181818,79281.0669683259,79277.8823529411,79277.1605484298,79277.9130434782,79281.7962732919,79289.9885990338,12.0999999999909,11.0714285714253,12.1000000000023,14.1454545454393,16.4945054945114,18.8214285714241,20.9362745098049,22.6912280701782,24.2779220779207,25.3092885375506,25.8038461538452
79320,79311.4285714285,79305.3333333333,79301.0346320346,79296.9627039627,79294.1958041958,79292.0796380092,79292.2848297213,79293.3471915081,79297.6845374305,79305.7428571429,79313.0579710145,5.79999999999078,8.07142857142672,11.5666666666664,15.1727272727078,18.2362637362696,20.7035714285659,22.5220588235301,23.9368421052665,24.6675324675307,24.6383399209493,24.6815384615372
79303,79307.8857142857,79306.7619047618,79304.2554112554,79304.0256410256,79304.6363636364,79307.0452488689,79309.613003096,79315.0973020787,79323.6404053612,79330.9937888198,79335.6007729469,2.89999999999468,9.60714285714142,14.2833333333296,18.0636363636375,21.0714285714343,23.0714285714245,24.4607843137265,24.9456140350897,24.4272727272714,24.0424901185777,24.1807692307679
79303,79302.7428571429,79308.2857142857,79312.6883116883,79315.8111888112,79320.9300699301,79326.0208144798,79333.4891640867,79343.3936311366,79351.18372017,79355.2211180124,79356.2997101449,9.09999999999133,15.4642857142856,19.8166666666602,22.6272727272733,24.4230769230824,25.7249999999946,25.9289215686289,24.9385964912308,24.1493506493499,23.9288537549408,24.3692307692294
79320,79320.5142857143,79322.3809523809,79329.5627705628,79337.5547785548,79343.9510489511,79353.0742081449,79364.7089783281,79373.2167182662,79377.1320693037,79377.6086956522,79373.9314009662,26.9999999999914,25.2857142857151,26.9333333333244,27.8272727272724,28.2252747252808,27.6714285714231,26.0098039215705,24.7596491228102,24.2506493506487,24.5167984189726,25.6392307692292
79357,79358.1142857143,79358.9523809524,79361.4718614718,79368.1771561771,79377.8601398602,79389.339366516,79397.4984520123,79401.0605926581,79400.9339653481,79396.4062111801,79391.8942995169,41.6999999999904,38.5714285714295,34.3999999999886,32.9909090909088,31.0164835164928,27.910714285708,25.8210784313742,24.9561403508808,25.0844155844145,26.2055335968377,27.6184615384601
79411,79409.4571428571,79409.9523809524,79409.5238095238,79412.1491841492,79421.6153846154,79427.5990950227,79428.5170278637,79426.5409111013,79420.8754494933,79415.6968944099,79412.9397101449,51.6999999999892,46.6428571428583,42.2333333333265,36.354545454546,31.1043956044075,27.7928571428519,26.1715686274525,25.9964912280739,27.1532467532459,28.6274703557313,29.8269230769217
79466,79467.8,79465.7619047619,79466.5151515151,79469.2144522145,79466.4125874126,79462.6832579187,79457.2383900928,79448.5068553737,79441.7097090552,79438.5490683229,79438.6595169082,53.0999999999892,50.035714285715,44.0166666666658,36.3272727272736,30.5274725274824,28.0678571428513,27.5563725490208,28.5824561403551,30.0415584415572,31.2381422924898,32.062307692306
79524,79520.8285714286,79523,79524.9740259739,79519.1398601398,79508.083916084,79494.4307692309,79481.5108359133,79472.1954887218,79467.3007518797,79466.751552795,79470.2577777777,49.7999999999892,45.2142857142858,38.033333333333,33.3363636363651,30.7967032967125,29.517857142852,30.6102941176479,32.1263157894763,33.1714285714272,33.8260869565214,33.9292307692294
79566,79571.2285714285,79573,79566.3376623376,79554.3076923077,79539.7552447553,79522.390045249,79507.7182662538,79500.8973905352,79499.3108859104,79501.9180124223,79506.574879227,37.9999999999897,31.0357142857141,29.3499999999997,29.918181818183,31.1703296703381,33.3107142857091,34.7034313725497,35.7350877193009,36.2324675324659,35.992094861663,35.5784615384599
79610,79606.4,79597.4285714286,79585.909090909,79574.3426573427,79559.9860139861,79548.3330316743,79540.9349845201,79536.5838124723,79538.4439359268,79542.4322981366,79552.0801932367,14.6999999999937,17.4642857142864,22.4833333333331,27.8545454545473,33.4835164835236,37.2892857142814,39.0024509803929,39.1280701754411,38.601298701297,37.870553359687,36.043846153845
79613,79605.4571428571,79596.8095238095,79590.5238095238,79582.0163170163,79577.6923076924,79577.1004524888,79578.1517027863,79581.0114993366,79582.9807126512,79592.1142857143,79615.490821256,-0.79999999994432,10.6428571428556,20.5666666666666,30.0363636363649,36.8461538461598,40.6249999999953,42.1348039215691,41.7807017543885,40.5259740259727,38.2045454545482,33.2207692307683
79574,79581.8857142858,79588.1904761904,79588.2554112554,79592.9766899767,79601.097902098,79610.5438914029,79620.4458204334,79627.5966386555,79637.8875449493,79660.1316770186,79671.5024154589,-0.0999999999136267,14.3214285714262,26.7499999999998,35.4090909090923,40.3901098901149,43.0785714285673,43.6617647058824,43.1894736842137,40.6987012986988,34.5968379446669,30.3938461538447
79580,79580.6000000002,79587.0952380952,79601.8484848485,79618.1142191142,79634.8741258742,79651.4796380091,79665.0185758513,79681.1141088014,79708.5688133377,79719.552795031,79700.3717874396,22.6000000000894,31.1071428571422,38.3833333333316,41.9818181818178,43.9670329670376,44.2785714285664,44.1519607843136,41.9456140350906,35.6090909090891,31.1047430830064,31.4507692307679
79626,79623.0000000003,79627.8571428571,79643.2727272727,79662.7272727273,79681.9650349651,79698.4352941177,79718.3560371517,79751.0548429898,79764.8587773782,79745.8447204969,79725.8542995169,62.2000000000592,55.5357142857138,51.0499999999989,48.9363636363642,46.5549450549481,45.0857142857106,41.9999999999992,34.7526315789492,30.2974025973997,31.7588932806347,33.4276923076908
79700,79708.5714285718,79714.0952380952,79717.1471861472,79727.4289044289,79739.8321678322,79758.0488687784,79791.5665634674,79804.8208757187,79784.5599869238,79765.3776397516,79746.6376811594,88.6999999999272,75.9285714285701,63.2333333333321,53.9909090909096,48.8846153846181,43.0499999999949,33.2303921568618,27.9070175438613,30.3597402597376,33.1650197628481,35.9438461538452
